id,text,polarization,text_en
pol_992fb02bb40d576b9d467157b1eb2f14,Szykowała się na ten tvn. Niepotrzebnie.,0,She was getting ready for this tvn.
pol_8ce29fd45667cb8cb241b9e166faf998,Oglądam po raz pierwszy „Zieloną granicę” na TVN. Porażające.,0,I'm watching the green border on TVN for the first time.
pol_5f8b59b774140394bc09701552814e37,Koniec świata. Zenek w TVN... (Przepraszam wrażliwych słuchowo)...,0,The end of the world. Zenek on TVN...
pol_17e02feca7260df222311f4c5d5e3810,Ruska glebogryzarka po 3 latach sankcji 😂,1,Russian deep-grazing machine after 3 years of sanctioning
pol_869409373de1627a3f34123c4c0ecd66,Czemu zwierzchnikiem miał by być niedoszły biskup i komediant z tvn?,0,Why would a bishop and a comedian from tvn be in charge?
pol_73411202582ad6f43100bbce73328fd5,TVN to jakiegoś pierdolca dostał z utylizacją tekstyli. Ile można o tym gadać ?,1,How much can you talk about it?
pol_e407001c78ad212956e51eea58dc2c5c,"Wyłączyłem X , wyłączam Motyla , wyłączam TVN….. Nie po to poszliśmy do wyborów 15.10……",0,"I've turned off the X, I'm shutting down the Butterfly, I'm shutting down the TVN... that's not why we went to the 15.10."
pol_2e9d36ad4bca6df32b39b188fb6cc279,"Fakty TVN. Podają litanię napadów mężczyzn na kobiety. Sami dobrzy chrześcijanie, jebane chuje",1,"TVN Facts. They serve a litany of male assaults on women. They're all good Christians, fucking cocksuckers."
pol_c0ce3429c8d084ee4fd0feb0f3325312,Dziękuje i wzajemnie miłego po południa 🐵,0,Thank you and enjoy each other after noon.
pol_9afbb3eaf2ed2bbb6083bd8d77afca84,"TVN. Kolejna razem z TVP banda kretynów ciesząca się, że dostali nic nieznaczące słowa pochwały dla wasala od seniora. 
 
 Przestańcie robić amerykanom laskę, bo to jest żałosne.",1,"TVN. Another time with TVP, a bunch of morons who are happy to have gotten meaningless words of praise for the vassal from the senior. Stop blowing Americans 'cause it's pathetic."
pol_5fd8d860c1c80bb20de09f46c1aa2822,"Wicepremier, minister cyfryzacji Krzysztof Gawkowski gościem Mariusza Piekarskiego w „Pytaniu dnia” w TVP Info i TVP 1.",0,"Deputy Prime Minister, Minister of Digitization Krzysztof Gawkowski, guest of Mariusz Piekarski in the question of the day in TVP Info and TVP 1."
pol_4c240d14747f5d6c3d8508222fa37e3b,Kogo oni zapraszają do TVP? Trumpistę?,1,Who are they inviting to TVP?
pol_fbc477cb4467b9663710b96627862bc1,Pisałem o TVP. Pobudka! Jesteś w pracy.,0,I wrote about TVP. Wake up! You're at work.
pol_defacd8300cdda1d557f6ca3bd8e0119,W reżimowej TVP o tym nie powiedzą.,1,They're not gonna talk about it on the regime TVP.
pol_3d35836e0100f77994ea5fe1c0a64e6b,Cham i prostak Stanowski nie zajmował się chorobami rzadkimi jak miał program w tvp Kurskiego,1,Cham and simple Stanowski did not deal with rare diseases as he had a program in Kurski's tvp
pol_950b0677237724a534fd9459b90ffb8e,Pani Pawlicka w TVP info ciągnęła ten temat dobrych kilka minut. Bez sensu. Osiągnął co chciał.,0,Mrs. Pawlicka on TVP info dragged this topic good for a few minutes. It doesn't make sense. He achieved what he wanted.
pol_5b7b8729a64facfe2a7ac96c9e532d54,"Znam to od podszewki. Czarne za PiSu równożądziło. Na szczęście teraz do TVP przyszli ludzie normalnie, nie na klęczkach....",1,"I know it from the lining, and the black behind the PiSu is the same thing, and fortunately now people have come to the TVP normally, not on their knees."
pol_34d6165b58b2c740762d62fe5a316492,"Zostawiamy parę linków: 
 1. Sprawa sygnalistki i min. Wieczorka - @URL 
 2. Wynagrodzenia dyrektorów jednostek organizacyjnych TVP - @URL",0,We leave a few links: 1. The case of the whistleblower and min. Evening - @URL 2. The remuneration of the directors of the organizational units of TVP - @URL
pol_d0f15cd70a48e55b673cfea6e5c25b63,"Jest taka pani dziennikarka w TVP - piękna i mądra ulubienica widzów, która po podlasku nie używa celownika. I nikomu to nie wadzi.",0,"There's a reporter on TVP, a beautiful and smart spectator's favorite who doesn't use a crosshairs in the underwear, and it doesn't bother anyone."
pol_f5e714d0d2f9b63401a29307c8fe420f,"Były prezes TVP, czyli Jacek Kurski wraca do telewizji. Współpracę z nim ogłosiła telewizja wPolsce24. Ma on komentować bieżące wydarzenia polityczne. 
 @URL",0,"Former TVP president, Jacek Kurski, returns to television. He has been co-operated in Poland24. He is expected to comment on current political events. @URL"
pol_c4794520bf06fb9ff799b9e256320c2e,"Widzowie bezrefleksyjnie łykają pisowski przekaz. I ta makabryczna szczujnia ma większą oglądalność niż TVP info, skąd można się dowiedzieć o przekrętach poprzedniej ekipy.",1,"And this gruesome scumbag has more ratings than TVP info, where you can learn about the scams of the previous crew."
pol_5f704774ae0a1a22310eb18fa8828c7b,"Niestety TVN24 schodzi na psy. Ja po wielu latach wróciłem do TVP Info i nie żałuję. Jeszcze sporo pracy przed nimi, ale są coraz lepsi.",0,"Unfortunately, TVN24 goes to the dogs. After many years I went back to TVP Info and I do not regret it. I still have a lot of work ahead of them, but they are getting better."
pol_e50b57bed5f118177f001cc3c486bf3a,"TVP powinna pokazać Żurka jak kąpię się ze słoniami, a obiad je w towarzystwie lwów. W końcu te jełopy załapali by że posiesyny robią ich jak chcą.",1,"TVP should show you how I bathe with elephants, and dinner with lions."
pol_9bffc2f64ca93fbfd85493f97ed09999,"Marcin Kierwiński będzie gościem Justyny Dobrosz-Oracz w ""Pytaniu dnia"" w TVP Info tuż po głównym wydaniu serwisu informacyjnego ""19.30"" 📺 
 
 🔵 Oglądaj online ➡️ @URL lub w aplikacji mobilnej 📲",0,"Marcin Kierwiński will be a guest of Justyna Dobrosz-Oracz in ""Question of the day"" on TVP Info just after the main edition of the information service ""19.30"""
pol_c76abf97e4b407fa99287e753f1a951f,"Myśleliście, że tylko Sławuś obraża dziennikarzy? 
 Nic bardziej mylnego. Przed Państwem europoseł Zajączkowska na wiecu zmenconego. 
 Nazywa dziennikarkę TVP "" wyrobem dziennikarsko-podobnym"" 
 Filmik zassany z tiktoka z jakiegoś fankonta konfy.",1,"You thought that only Fame insults journalists? Nothing more wrong. In front of you MEP Zajączkowska at the rally zmencone. She calls TVP journalist ""a journalist-like product"" A video sucked from a tictoka with some fanconta confa."
pol_62089bd75bdb149f07021a0a8f4a4118,Czyli nie nie rozumiesz. Stupid boomer,0,So you don't understand. Stupid boomer
pol_a03686eb20ca41a35787cff1286cc1bc,"ornitologia amatorska checked, możnaby z tego zrobić millenials bingo",0,"Amateur ornithology checked, you could make millennials bingo out of it"
pol_be8fac7e4f87acf85a3bcded0c29caf0,How do we protest Bondi?,0,How to the Bondi protest?
pol_f2c10e00b7129a884ade722315f5cf2a,"Oh, we're buying Gaza now.",0,"Oh, we're buying Gaza now."
pol_1f6cc832045d0ad9edaae82fb838c94c,Trump Gaza.. gonna be wild,1,Trump Gaza... gonna be wild
pol_013eb5a1fc35410f8ebdc79049348e18,"WORLD DOMINATION? 
 US to own Gaza????",1,WORLD DOMINATION? US is own Gaza????
pol_7f9d7dcaa2655c36322e6889e695a1ae,Włącz dziś TVP3 Katowice ❗🫶 Godz. 17:30 ⏰ Emisja reportażu 'Gwiazdy z Podlesic' ⭐️✨ 28 MAJA 2025 R. (ŚRODA),0,"Turn on the TVP3 Katowice today at 5:30 p.m. The issue of the ""Stars of Podlesic"" report 28 May 2025 (WHERE)"
pol_6117501c4f1c7c264164b613413c5ede,"Polska ściga: 
 
 - Ostatnie Pokolenie, 
 - ludzi za nakarmienie uchodźców w lesie, 
 - Plakaciary, 
 - Gizelę Jagielską, 
 
 Polska nie ściga: 
 
 - Brauna, 
 - Bąkiewicza, 
 - płodziarzy z wuwuzelami",1,"Poland pursues: - The Last Generation, - people for feeding refugees in the forest, - Plakaciary, - Gizela Jagielska, Poland does not pursue: - Brauna, - Bąkiewicz, - breeders with wuvuszelami"
pol_02fcb2073af8a047f617a0d497483a83,"Właśnie na zaokniu banda młodocianych Bąkiewiczów zbluzgała parę z psem, która im zwróciła uwagę, że jest po 22 a oni zachowują się bardzo głośno. 
 Faktycznie ostatnie pokolenie nam rośnie.",1,"A bunch of young Bąkiewiczs blasphemed a couple with a dog who pointed out that it was after 22 and they behaved very loudly. In fact, the last generation is growing."
pol_f9c2be12ad50ebe0db8cc7a997266cce,Tymczasem u nas Braun czytając o tym:,0,"Meanwhile, we have Braun reading about this:"
pol_d747db8b158872ca512234fa2556be8e,"ej, czym sie rozni braun od mentzena",0,"Hey, what's gonna be different from a menthol?"
pol_4a7af79eb394955f7bdfc1d6d55850db,"Dokąd, dokąd. Skoro Braun, to do Niemiec.",1,"If it's Braun, it's Germany."
pol_6dd191c58d8b3beae596b8cdf53dccfc,"Braun to Braun - zawsze był głupim naziolem i zjebem... największymi idiotami są ludzie, którzy na niego zagłosowali i posłali naziola do PE!!!",1,Braun is Braun - he was always a stupid Nazi and a fucking... the biggest idiots are the people who voted for him and sent the Nazi to the PE!!!
pol_5ce7d0ddf8bf69ed2b2ceb83903fc01f,Grzegorz Braun jest Polakiem. Przestańmy się onanizować wspaniałością Polaków.,1,Grzegorz Braun is a Pole. Let's stop masturbating with the greatness of Poles.
pol_647e5b2fe0b8af61b0e011146ff519ec,Ja tak leżę po czterech obiadach. 😁🤣,0,That's how I lay after four dinners.
pol_be30deeebe1a67eafbda629c3fbda3c7,"Usłyszy 
 Panie Braun no tak nie można 
 No 
 I to będzie wszystko",0,"He'll hear you, Mr. Braun. You can't do that. And that'll be all."
pol_cf4ce9b1062b550b743eb350fb13b4de,"MEMcen, Braun, szmaciak zgoda, ale zandberga to nie wiem skąd tam wzięli 😂",1,"MEMcen, Braun, rag agreed, but zandberg's not how they got there."
pol_77e61df73365bc662f28bcc6f1be6060,"I tzw “dance-off”, pojedynek taneczny: Biejat v Braun v Memcen do utworu 
 
 @URL",1,And so-called dance-off: Bejat v Braun v Memcen for @URL
pol_7ff9793788e27bd40f4b709843453e2f,"Braun robi kampanię, chociaż ma siedem prokuratorskich zarzutów. Wciąż chroni go immunitet 
 @URL 
 @URL",0,"Braun's campaigning, although he's got seven prosecution charges, and he's still protected by immunity @URL @URL"
pol_f8f23dd559bb8017effe251d06dba037,"braun to debil, jak i cala konfederacja. Moze powinnismy sie cieszyc, ze nie zrobil dwojki w Austchwitz",1,Braun is an idiot as well as a confederation. Maybe we should be glad he didn't do two in Auschwitz.
pol_ea5f8dcfa6eb8cad14e1b9f42c35aa7a,"Masakra, po uj kupilam dom trza mi było wyjechać, co z tym narodem jest nie tak ? Braun 4 !",1,"After I bought the house, I had to leave, what's wrong with this nation?"
pol_97ad7fe60a620d40c5eb29bbe4860576,"W całym tym burdelu który teraz robią koalicja ci Biejat Braun Sawicki to, najlepiej z Twarzą wychodzi Trzaskowski który jeszcze w niedzielę im dziękował",1,"In all this brothel that now makes coalition these Beyat Braun Sawicki it, best of all comes out of Face Trzaskowski who still thanked them on Sunday"
pol_f6be37e61a6442d38dfccf75773608ba,Moja jednogłośna opinia o NATO,0,My unanimous opinion of NATO
pol_603d79de9b647c2cb66602a96a5420c5,"NATO-2, podoba mi się 🤩",0,"NATO-2, I like it."
pol_52de1e9319ab819ebbd596dbcfa8dfb5,a co z Ukrainą w NATO? 🙄,0,What about Ukraine in NATO?
pol_47bdda813f68d0a91d907a3f506ecf3d,"Szef NATO o potencjalnym ataku na Polskę ""Nasza reakcja będzie niszcząca"" 
 
 #Poland #Polska #Mastodon #Fediverse #Eu #Nato #News #FediNews #Wiadomosci 
 
 @URL",0,"Head of NATO about a potential attack on Poland ""Our reaction will be devastating"" #Poland #Poland #Mastodon #Fediverse #Eu #Nato #News #FediNews #News @URL"
pol_8ebdaee60358a13c0c73980590e5ebc0,"ICEYE będzie dostarczać dane satelitarne SAR Centrum Sytuacyjnemu NATO 
 @URL",0,ICEYE will provide satellite data to the SAR NATO Situation Centre @URL
pol_ee3b06974c2e748c9f6882eb142eb14f,"Bardzo udana konstrukcja, zignorowana przez kraje NATO ze względu na partykularne interesy członków",1,"Very successful construction, ignored by NATO countries due to the particular interests of members"
pol_db110fcd59bc91f04d6bc6410114eec3,Może ogloszenie gwarancji utraty terytorium na rzecz rosji i zakazu wejscia do NATO?,1,How about announcing the guarantee of the loss of territory for Russia and the ban on NATO entry?
pol_c9cca1066ea20c9ee425f090971cfb71,Dron startował z jakiejś góry?,0,The drone was running from some mountain?
pol_809372b790e03a1b0cf0680812e0848b,😆 Na pewno - klasyczny dron w zasadzie odwala całą robotę za pilota 😆,0,I'm sure - a classic drone basically does all the work for a pilot.
pol_7bb8f7d999229aaa0b1f10ba106a1e6b,"o, zestrzelę zobaczę, chyba dron 
 ale wina strony ukraińskiej 
 @URL",1,"Oh, I'll shoot down, I think a drone but the Ukrainian side's wine @URL"
pol_c9b82e3743253c848433af69a81889cc,"Takiego uderzenia Rosjanie zdecydowanie się nie spodziewali. Ukraiński batalion „Raid” zniszczył północnokoreański system rakietowy M1991 – a wystarczył mu do tego jeden dron. 
 
 Więcej ➡️ @URL",0,The Russians definitely didn't expect such a hit. Ukrainian battalion Raida destroyed North Korea's M1991 missile system and had enough drones to do it. More @URL
pol_ea6cfa651720903b3c70b803dbbed7d0,"Ustal budżet, chętni się znajdą.",0,"Set up a budget, everyone's willing to turn up."
pol_d6c5506181223816ec4eebfd49c47809,"Przecież ktoś się pod tymi przelewami podpisał. Wziąć go za doope a nie zubażac budżet. 
 No żesz",1,"I mean, somebody signed off on these transfers, taking him for a doope, not a budget loss."
pol_c4870935d1a5016f9069028dab73c1c8,"Prezydent Andrzej Duda podpisał budżet na 2025 r. oraz przesłał część przypisów do Trybunału Konstytucyjnego w trybie kontroli następczej. 
 @URL",0,President Andrzej Duda signed the budget for 2025 and sent some footnotes to the Constitutional Court in a follow-up procedure. @URL
pol_e3dca869f7d1ff003bbbb2baf9f2a9c2,o zobacz - już im stawkę zwiększam - 2krony budżet roczny USA do oddania za każdy rok aneksji Krymu i innych terytoriów - wychodzi mi 20 trylionów amerykańskich dolarów,1,see - already increasing their rate - the 2kronny annual budget of the United States for each year of annexation of Crimea and other territories - I get 20 trillion U.S. dollars
pol_bcf8e9b421fe2b9814c596c1a8e42f94,"GTA VI kosztowało więcej niż budowa Burj Khalifa! 😲 
 
 Sprawdź, jak budżet gry przewyższył najwyższy wieżowiec świata i poznaj fascynujące liczby 👉 @URL #GTA6 #GTAVI #BurjKhalifa #BurjChalifa",0,GTA VI cost more than the construction of Burj Khalifa! Find out how the budget of the game surpassed the highest skyscraper in the world and get to know the fascinating numbers @URL #GTA6 #GTAVI #BurjKhalifa #BurjChalifa
pol_77b3884726f19a48b10d5e362609774a,A wojsko na korbę i wodę bo obniży podatki.,0,"And the army for the crank and the water, or it'll lower taxes."
pol_9142995630eb6ccb4dce45fb0b946c67,Masz rację. Ale czy od tego nie jest policja i wojsko?,0,"You're right, but isn't that what the police and the military are for?"
pol_1bf22eaa4033f7c1fb1565cb327254b6,Wiem. Samolubnie wolę żeby polskie wojsko ginęło z Bohdanem w obronie Donbasu aniżeli mój syn został zabity przez ruskich pod Pruszkowem,1,I selfishly prefer the Polish army to die with Bohdan in defense of Donbass than my son was killed by the Russians near Pruszkow.
